"species.name"	"region"	"native_occurences"	"naturalised_occurences"	"Dstat_overlap"	"expansion"	"stability"	"unfilling"	"total.occupancy"	"expansion.observed.cells"	"expansion.potential.cells"	"nnd"	"nnd.propn"	"nnd.observed.cells"	"nnd.observed.cells.propn"	"nnu"	"nnu.propn"	"nnu.observed.cells"	"nnu.observed.cells.propn"	"native_center_x"	"native_center_y"	"natur_center_x"	"natur_center_y"	"natur_poten_x"	"natur_poten_y"	"native_center_tmax"	"native_center_tmin"	"native_center_precip"	"native_center_precipSeas"	"circular_model"	"circ_rstat"	"circ_pstat"	"mean_exp_dist1"	"median_exp_dist1"	"ten_exp_dist1"	"ninety_exp_dist1"	"max_exp_dist1"	"mean_exp_dist2"	"median_exp_dist2"	"ten_exp_dist2"	"ninety_exp_dist2"	"max_exp_dist2"	"proportion_tmax"	"proportion_tmin"	"proportion_precip"	"proportion_precipSeas"	"CV"	"exp_dir1"	"exp_dir2"	"concentration_dir1"	"concentration_dir2"	"alt_circular_model"
"Sisyrinchium montanum"	"Palearctic_West"	315	106	NA	0.02068	0.97932	0.48844	19.89752	27	3882	0.411	0.004	27	0.064	55.586	2.794	261	1.381	0.568223	-0.7937189	0.3394587	-1.436889	0.5470107	-0.7885456	246	-127	767	26	"M2B"	0.9072337	0	1.687357	1.652424	1.474805	1.91568	1.949381	NA	NA	NA	NA	NA	0	0.3066474	0.8859204	NA	0.0786376	4.892	NA	226.999	0	NA
"Solanum carolinense"	"Palearctic_West"	399	15	NA	0	1	0.69852	14.16652	0	3942	0	0	0	0	43.109	3.043	305	5.259	-0.2872339	-1.171542	0.2811977	-1.285039	0.3005585	-0.7833966	320	-51	1121	21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solanum carolinense"	"Sino-Japanese"	407	24	NA	0	1	0.71501	24.31709	0	3924	0	0	0	0	45.544	1.873	293	3.33	-0.2984048	-1.186206	-0.7726389	-1.350522	-0.6419277	-0.6387123	331	-58	1110	18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solanum dulcamara"	"Australian"	2747	58	NA	0.03327	0.96673	0.12698	37.84368	28	3780	1.259	0.05	28	0.053	3.206	0.085	359	1.851	0.230964	-1.177668	0.2640372	-1.600612	-0.6303546	-0.3343903	253	-7	812	13	"M2A"	0.9929082	0	2.805801	2.500025	2.051829	3.888073	4.043658	NA	NA	NA	NA	NA	0	0	0.9274667	NA	0.006310978	4.744	NA	70.756	0	NA
"Solanum dulcamara"	"Nearctic"	3121	346	NA	0.01181	0.98819	0.01698	71.85124	6	3608	0.849	0.029	6	0.009	0.496	0.007	292	0.71	0.2871152	-1.143572	0.1214525	-1.079841	0.2960712	-0.5969664	250	0	729	11	"M5A"	0.477822	2.525079e-212	2.374611	2.374611	2.374611	2.374611	2.374611	0.8281901	0.8295191	0.7490929	0.9062242	0.9145366	0.5315174	0.4684826	0.4684826	NA	0.2940576	4.086	1.935	227	227	NA
"Solanum nigrum"	"Afrotropical"	2746	166	NA	0.05952	0.94048	0.48206	155.8424	111	3481	9.276	0.257	111	0.135	17.395	0.112	270	0.406	0.06416376	-1.009038	-0.9463918	-0.3728737	-1.433959	-0.05177088	278	7	709	14	"M2B"	0.9811574	0	2.297188	2.32543	1.919844	2.625795	2.784594	NA	NA	NA	NA	NA	0.003582178	0.001671882	0.6637924	NA	0.443242	4.924	NA	226.999	0	NA
"Solanum nigrum"	"Australian"	2799	1101	NA	0.02677	0.97323	0.09227	43.96764	149	3457	1.177	0.032	149	0.176	3.379	0.077	337	0.511	0.07194355	-1.019046	-0.4891555	-0.659752	-0.8061333	-0.1498262	234	-2	989	32	"M5A"	0.8905606	0	2.814674	2.848982	1.779569	3.761739	4.070503	1.469045	1.460909	1.012513	1.877548	2.021844	0.04607069	0.1243546	0.9362291	NA	0.4915865	4.451	2.688	12.189	12.189	NA
"Solanum nigrum"	"Nearctic"	2928	179	NA	0.01764	0.98236	0.02152	175.7016	55	3226	3.099	0.08	55	0.051	0.834	0.005	399	0.543	0.09311165	-1.005654	-0.4746446	-0.4360587	0.4466611	-0.4436531	275	-27	818	19	"M2B"	0.9537424	0	2.395718	2.44933	2.191378	2.577912	2.66194	NA	NA	NA	NA	NA	0.9443139	0.09171421	0.01504389	NA	0.1495616	2.063	NA	227	0	NA
"Solanum nigrum"	"Neotropical"	2928	102	NA	0.12636	0.87364	0.0159	524.5172	261	3157	66.28	1.691	261	0.227	0.623	0.001	202	0.167	0.09091086	-1.010857	-1.060718	-1.025608	-1.271957	-1.121881	178	2	1267	53	"M5B"	0.3004355	0	2.28959	2.281851	1.58239	3.050302	3.269144	2.458311	2.790901	1.383663	3.172959	3.329222	0.1747663	0.1912386	0.4963369	NA	0.7858594	4.445	1.399	4.732	13.214	NA
"Solanum nigrum"	"Oceanian"	77	7	NA	0	1	0.64937	48.72435	0	3702	0	0	0	0	76.411	1.568	510	5.484	-1.534673	-1.417261	-1.217014	-1.531095	-1.780219	-2.794104	314	172	1726	49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solanum nigrum"	"Panamanian"	2038	29	NA	0.26088	0.73912	0.4195	398.5962	387	3362	103.985	2.671	387	0.41	16.331	0.041	268	0.252	-0.04141309	-1.071333	-1.55937	-1.923998	-1.661068	-1.23752	257	17	932	25	"M2A"	0.9006447	0	2.559852	2.61077	1.706944	3.328099	3.679874	NA	NA	NA	NA	NA	0.0160244	0.03813182	0.7529329	NA	0.3482686	4.768	NA	5.337	0	NA
"Solanum nigrum"	"Sino-Japanese"	2906	43	NA	0.07518	0.92482	0.91816	38.75434	7	3193	2.914	0.076	7	0.006	35.082	0.905	968	6.411	0.09781232	-1.016916	-0.7558043	-1.422924	-0.4961681	-0.388762	260	-18	875	23	"M2A"	0.9988892	0	1.499801	1.501846	1.412247	1.585309	1.598389	NA	NA	NA	NA	NA	0	0	1	NA	0.001189542	4.429	NA	226.999	0	NA
"Solanum torvum"	"Afrotropical"	390	182	NA	0.00288	0.99712	0.2379	78.27736	11	3445	0.226	0.001	11	0.013	45.336	0.579	506	1.386	-1.764088	-1.491392	-1.900457	-1.414732	-1.569309	-0.2834321	314	200	1895	55	"M2A"	0.9984829	0	2.983264	2.937376	2.780958	3.141703	3.614983	NA	NA	NA	NA	NA	0	0.529956	1	NA	0.0009340892	4.115	NA	226.999	0	NA
"Solanum torvum"	"Australian"	315	87	NA	0.01921	0.98079	0.14663	107.6334	40	3624	2.068	0.015	40	0.059	20.622	0.192	212	0.417	-1.633375	-1.212026	-1.349781	-0.6330769	-1.164133	0.1041917	324	208	1538	50	"M4B"	0.8493444	0	0.5752886	0.5686296	0.4682484	0.6889879	0.7566939	1.374233	1.407215	1.159663	1.551484	1.613059	0.9172013	0.4779115	0	NA	0.3948746	5.626	8.768	0.683	12.392	NA
"Solanum torvum"	"Madagascan"	359	12	NA	0	1	0.41464	105.4598	0	3656	0	0	0	0	67.25	0.638	452	2.294	-1.707554	-1.356977	-1.841634	-0.7993458	-1.725128	-0.3178464	314	203	1762	55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solanum torvum"	"Oceanian"	355	50	NA	0.11631	0.88369	0.23971	232.9949	92	3627	27.1	0.14	92	0.136	46.564	0.2	259	0.507	-1.819006	-1.789231	-1.861368	-2.920235	-1.947133	-3.039793	327	156	2181	52	"M5A"	0.8766989	0	0.9167503	0.8706695	0.7136809	1.188428	1.352851	1.894307	1.94641	1.342684	2.37279	2.515186	0	0.1628246	0.8227425	NA	0.1211084	5.603	4.289	10.765	10.765	NA
"Solanum torvum"	"Oriental"	414	140	NA	0.03423	0.96577	0.02634	232.4442	155	3303	7.958	0.038	155	0.155	5.582	0.024	182	0.187	-1.778677	-1.596803	-1.751798	-1.540786	-1.892909	-1.16344	320	207	1901	50	"M2B"	0.7739137	0	2.746342	2.72571	2.51642	3.042817	3.220511	NA	NA	NA	NA	NA	0.01974268	0.2151025	0.2832624	NA	0.5862492	5.01	NA	226.747	0	NA
"Solanum torvum"	"Sino-Japanese"	399	14	NA	0.05287	0.94713	0.22095	235.3394	50	3424	12.442	0.064	50	0.057	42.884	0.182	458	0.968	-1.740153	-1.509297	-1.678726	-0.973659	-1.006172	-0.896977	320	181	1919	54	"M3B"	0.5356936	1.575412e-318	1.062975	1.049779	0.8186421	1.301553	1.398414	1.864026	1.860124	1.828855	1.900758	1.910917	0	0.7612244	0.3694844	NA	0.1683696	0.271	3.413	10.725	226.998	NA
"Solanum triflorum"	"Australian"	97	97	NA	0.10769	0.89231	0.50247	35.89441	28	4041	3.865	0.067	28	0.106	28.889	0.805	148	1.028	-0.3072984	-0.1027551	-0.2351809	-0.8771425	-0.6665675	-0.2082877	322	41	278	34	"M2A"	0.9811037	0	1.554469	1.528141	1.402456	1.752371	1.832998	NA	NA	NA	NA	NA	0	0	0.1546367	NA	0.0193169	5.224	NA	26.718	0	NA
"Solanum triflorum"	"Palearctic_West"	289	83	NA	0.39989	0.60011	0.88448	8.81338	19	3903	3.524	0.062	19	0.047	50.139	5.689	346	4.613	0.07576918	-0.1904048	0.3555782	-1.295645	0.4890514	-0.6643156	293	-146	791	52	"M2A"	0.9936864	0	0.9627925	0.944343	0.7814644	1.122731	1.264238	NA	NA	NA	NA	NA	0	0	1	NA	0.01217492	4.557	NA	79.447	0	NA
"Solanum viarum"	"Australian"	137	6	NA	0.39811	0.60189	0.96819	20.27057	12	3862	8.07	0.069	12	0.027	113.118	5.58	423	13.219	-1.255125	-1.394759	-0.5468391	-0.9677451	-0.8922821	-0.2037884	305	125	1677	46	"M2A"	0.993519	0	0.9123058	0.9242602	0.749266	1.062008	1.102901	NA	NA	NA	NA	NA	0	0	0	NA	0.007794686	5.364	NA	77.401	0	NA
"Solanum viarum"	"Nearctic"	150	9	NA	0.3452	0.6548	0.62969	98.55595	44	3700	34.022	0.24	44	0.073	89.12	0.904	521	4.07	-1.312915	-1.483677	-0.9710808	-0.4950675	-0.7069037	-1.025406	301	141	1732	46	"M2A"	0.9965553	0	1.79858	1.789135	1.441959	2.115178	2.229712	NA	NA	NA	NA	NA	1	0	0	NA	0.004636034	1.611	NA	145.403	0	NA
"Solanum viarum"	"Oriental"	159	12	NA	0.13481	0.86519	0.53033	118.4784	44	3627	15.972	0.101	44	0.065	83.474	0.705	486	2.059	-1.36463	-1.584816	-1.173595	-0.5909822	-1.830282	-1.54395	306	179	1661	38	"M2A"	0.9702139	0	2.048389	2.07818	1.773302	2.289107	2.380544	NA	NA	NA	NA	NA	0.02763997	0	0	NA	0.1087073	0.854	NA	17.048	0	NA
"Solanum viarum"	"Sino-Japanese"	157	9	NA	0.35793	0.64207	0.12051	499.3753	406	3641	178.744	1.183	406	0.611	18.207	0.036	213	0.249	-1.34358	-1.551955	-1.436963	-0.6644285	-1.010475	-0.949467	304	177	1641	39	"M5B"	0.8186114	0	1.701934	1.69058	1.46117	1.966708	2.112031	1.67213	1.685594	1.321594	1.987331	2.112031	0.7455291	0.4011933	0.08541248	NA	0.4177059	2.607	1.662	4.662	1.27	NA
"Solidago canadensis"	"Australian"	564	36	NA	0.01428	0.98572	0.23627	89.54242	13	3760	1.279	0.014	13	0.024	20.91	0.234	252	0.824	0.02703409	-0.981369	-0.3761282	-0.8458567	-0.6309886	-0.3204823	297	-88	987	24	"M2B"	0.9624175	0	1.428195	1.427056	1.318299	1.538546	1.566419	NA	NA	NA	NA	NA	0.03231783	0.01371784	0.9676822	NA	0.3108398	4.228	NA	227	0	NA
"Solidago canadensis"	"Palearctic_West"	860	1872	NA	0.00097	0.99903	0.30497	14.66857	19	3605	0.014	0	19	0.027	39.479	2.691	431	1.497	0.2896379	-0.834698	0.3999414	-1.207369	0.5149974	-0.7580525	252	-9	593	19	"M2A"	0.9987511	0	2.10946	2.11222	1.943698	2.285502	2.314066	NA	NA	NA	NA	NA	0	0	1	NA	0.003480206	4.444	NA	227	0	NA
"Solidago gigantea"	"Palearctic_West"	445	1643	NA	0.0031	0.9969	0.45741	12.61731	43	3773	0.039	0	43	0.081	58.931	4.671	340	1.447	-0.02967982	-0.7440085	0.3573504	-1.23759	0.4922569	-0.7735737	267	33	641	26	"M2B"	0.9884218	0	1.930875	1.925433	1.478876	2.409141	2.492515	NA	NA	NA	NA	NA	0	0	0.962738	NA	0.02427969	4.465	NA	227	0	NA
"Solidago gigantea"	"Sino-Japanese"	448	30	NA	0.04641	0.95359	0.59792	62.45358	32	3754	2.899	0.022	32	0.058	77.985	1.249	363	1.65	-0.03518461	-0.7486204	-0.6396707	-1.419803	-0.3099808	-0.4362704	267	33	641	26	"M2A"	0.9865964	0	1.916733	2.042403	1.373682	2.222935	2.319994	NA	NA	NA	NA	NA	0	0.07902061	1	NA	0.02428131	4.344	NA	37.559	0	NA
"Solidago sempervirens"	"Australian"	111	6	NA	0	1	0.88866	9.86997	0	3867	0	0	0	0	66.934	6.782	411	15.222	-0.07205295	-1.604366	-0.1880926	-1.283595	-0.413828	-0.6580912	287	-56	1317	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Sonchus arvensis"	"Nearctic"	3178	248	NA	0.06353	0.93647	0.01409	117.0038	94	3646	7.433	0.279	94	0.143	0.376	0.003	213	0.394	0.4257294	-1.197105	0.4012626	-0.8614526	0.4295949	-0.6330803	231	-8	749	11	"M5B"	0.7241837	0	1.090827	1.134843	0.7465413	1.378363	1.420753	1.691416	1.732604	1.333416	2.022764	2.145341	0.4587214	0.1036195	0.124941	NA	0.5320405	1.324	2.656	226.999	1.09	NA
"Sonchus arvensis"	"Oriental"	2974	30	NA	0.87633	0.12367	0.99676	169.6652	325	3764	148.683	6.071	325	0.601	24.409	0.144	495	1.334	0.4330791	-1.177628	-1.718971	-2.011976	-1.330853	-0.6641706	236	-20	751	11	"M5A"	0.9554222	0	1.802294	1.724567	0.9924938	2.698566	3.32986	1.987372	2.011213	1.226482	2.726879	3.32986	0.002258956	0.06114798	0.8043748	NA	0.1374684	3.995	4.855	28.142	28.142	NA
"Sonchus asper"	"Afrotropical"	2137	37	NA	0.00221	0.99779	0.76253	49.67634	1	3603	0.11	0.003	1	0.001	31.179	0.628	558	3.848	0.1306804	-1.084714	-0.4344924	-0.2714404	-1.375297	0.02674254	284	-82	976	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Sonchus asper"	"Australian"	2185	1507	NA	0.01853	0.98147	0.06953	43.45422	132	3640	0.805	0.02	132	0.198	2.852	0.066	196	0.326	0.1321044	-1.115377	-0.4924924	-0.5936279	-0.8279817	-0.101243	286	-91	1017	20	"M2A"	0.9677287	0	2.469359	2.365669	1.524464	3.500741	3.964148	NA	NA	NA	NA	NA	0.002952482	0.03164088	0.9894879	NA	0.3089701	4.54	NA	15.757	0	NA
"Sonchus asper"	"Nearctic"	2449	526	NA	0.05282	0.94718	0.00667	114.031	142	3458	6.023	0.132	142	0.168	0.304	0.003	174	0.213	0.1903083	-1.095033	-0.6302598	-0.1562122	0.426759	-0.4808656	259	-10	788	15	"M2B"	0.886424	0	2.035401	2.138083	1.099456	2.852152	3.246365	NA	NA	NA	NA	NA	0.9083063	0.1139865	0.08497011	NA	0.3321663	2.109	NA	81.698	0	NA
"Sonchus asper"	"Neotropical"	2449	175	NA	0.20761	0.79239	0.01124	225.2844	334	3452	46.771	1.027	334	0.392	0.512	0.002	186	0.186	0.1905509	-1.096526	-0.776139	-1.087654	-0.9278496	-0.7310657	259	-10	788	15	"M4B"	0.7991834	0	2.022538	1.918791	1.512426	2.6882	3.008362	2.190713	2.247598	1.344243	2.958547	3.471144	0.04805471	0.008670222	0.8823866	NA	0.5649995	1.59	4.732	3.423	30.812	NA
"Sonchus asper"	"Oriental"	2319	32	NA	0.42663	0.57337	0.89998	186.282	209	3556	79.473	1.824	209	0.279	39.211	0.21	542	1.303	0.1898885	-1.075714	-1.514132	-1.543641	-1.631472	-0.2382059	280	-83	941	19	"M2A"	0.9820605	0	2.106792	2.174127	1.134089	2.888117	3.157982	NA	NA	NA	NA	NA	0.0006525073	0.0069628	0.2996841	NA	0.09526738	4.964	NA	28.128	0	NA
"Sonchus asper"	"Palearctic_East"	2291	6	NA	0.06453	0.93547	0.82566	132.3501	25	3716	8.541	0.213	25	0.042	33.035	0.25	360	1.417	0.2382314	-1.094997	-0.4667189	-0.3407444	0.8682171	-0.1187521	233	-3	862	22	"M2A"	0.998036	0	2.225161	2.222017	2.17778	2.288496	2.294103	NA	NA	NA	NA	NA	0	1	1	NA	0.002946387	3.577	NA	227	0	NA
"Sonchus asper"	"Panamanian"	1691	75	NA	0.28896	0.71104	0.49398	183.5727	249	3616	53.045	1.288	249	0.361	20.348	0.111	292	0.452	0.06061532	-1.18022	-1.388331	-1.190601	-1.498396	-0.941378	264	10	862	15	"M2C"	0.762494	0	1.77928	1.842496	1.157401	2.352026	2.571891	NA	NA	NA	NA	NA	0.0915969	0.05594232	0.4348206	NA	0.4310107	4.979	NA	26.321	0	NA
"Sonchus asper"	"Sino-Japanese"	2434	60	NA	0.16173	0.83827	0.80921	88.14256	61	3492	14.255	0.319	61	0.075	36.115	0.41	506	1.375	0.196938	-1.101784	-0.6983163	-1.152279	-0.5567884	-0.4603135	224	-19	1020	30	"M4B"	0.9477305	0	1.498897	1.51535	1.414108	1.609186	1.648615	1.713828	1.755522	1.268086	2.087847	2.260125	0	0	0.9768862	NA	0.3748075	1.256	4.398	5.016	22.633	NA
"Sonchus oleraceus"	"Afrotropical"	3102	120	NA	0.13527	0.86473	0.62174	79.43089	205	3823	10.745	0.331	205	0.425	20.158	0.254	180	0.355	0.1563806	-1.083481	-0.7515603	-0.2146236	-1.217722	0.6835099	283	-83	958	19	"M5A"	0.7610346	0	1.949469	2.031979	1.058517	2.645802	2.921488	1.125796	1.100369	0.9342464	1.381154	1.5667	0.002581599	0.005858957	0.5816545	NA	0.17916	4.72	0.001	27.75	27.75	NA
"Sonchus oleraceus"	"Australian"	3153	1586	NA	0.03779	0.96221	0.05407	44.26232	240	3818	1.673	0.051	240	0.493	1.773	0.04	126	0.21	0.1573881	-1.101521	-0.5112778	-0.553028	-0.7645545	-0.1363478	282	-83	971	19	"M5A"	0.9133868	0	1.084077	0.9834482	0.7043764	1.669145	1.856317	2.112616	1.962634	1.082642	3.220125	3.775404	0.01652653	0.1491959	0.9382288	NA	0.3392112	3.343	4.565	17.68	17.68	NA
"Sonchus oleraceus"	"Nearctic"	3402	433	NA	0.10344	0.89656	0.00791	94.76562	280	3665	9.802	0.277	280	0.438	0.28	0.003	134	0.17	0.1961686	-1.091506	-0.7108524	-0.04801861	0.4074367	-0.5278313	237	45	702	15	"M5A"	0.7411974	0	2.231498	2.32432	1.175663	3.007909	3.275988	2.06367	1.968658	1.643969	2.695472	3.153969	0.7198892	0.3034413	0.2369694	NA	0.2537871	2.217	3.883	17.125	17.125	NA
"Sonchus oleraceus"	"Neotropical"	3401	222	NA	0.47553	0.52447	0.01072	202.7846	456	3680	96.431	2.735	456	0.73	0.378	0.002	121	0.126	0.1967859	-1.092368	-0.7937775	-0.924547	-0.3730032	-0.4014814	237	45	702	15	"M4B"	0.5864922	0	1.979788	1.984248	1.32014	2.622295	2.959825	1.746333	1.742167	1.012439	2.560702	2.814113	0.1633987	0.1273166	0.7749421	NA	0.5497548	4.462	7.604	29.028	1.034	NA
"Sonchus oleraceus"	"Oriental"	3258	43	NA	0.93956	0.06044	0.91932	216.7748	451	3773	203.672	6.014	451	0.848	31.135	0.144	467	0.905	0.1949657	-1.069863	-1.585892	-1.741669	-1.176176	0.4076832	259	-7	756	15	"M2A"	0.990906	0	2.516013	2.546931	1.306284	3.700545	4.03263	NA	NA	NA	NA	NA	0	0.009078179	1	NA	0.04425489	4.775	NA	55.235	0	NA
"Sonchus oleraceus"	"Palearctic_East"	3263	9	NA	0.24332	0.75668	0.83162	163.0336	78	3754	39.669	1.217	78	0.142	27.11	0.166	352	1.271	0.2200297	-1.087018	-0.2355599	-0.05805605	0.7311522	-0.1304782	287	-77	848	13	"M2A"	0.9956777	0	1.957786	1.971984	1.867346	2.0349	2.083354	NA	NA	NA	NA	NA	0.0003695212	0.9996305	0.9056236	NA	0.0786189	3.472	NA	115.93	0	NA
"Sonchus oleraceus"	"Panamanian"	2045	98	NA	0.82946	0.17054	0.51152	168.5525	481	3892	139.807	4.306	481	1.165	16.609	0.099	239	0.365	0.0980358	-1.217451	-1.465717	-1.237619	-0.8358787	-0.4444225	264	9	845	12	"M5A"	0.816545	0	1.1783	1.229826	0.7341785	1.520094	1.680366	2.000952	2.040317	1.054617	2.88297	3.282697	0.0918882	0.1928977	0.8696508	NA	0.2015215	2.727	4.519	8.689	8.689	NA
"Sonchus oleraceus"	"Saharo-Arabian"	3102	7	NA	0.24622	0.75378	0.44447	311.5362	177	3754	76.707	2.35	177	0.321	14.509	0.047	156	0.273	0.2012472	-1.025202	-0.2320453	0.1166338	-0.989631	0.6606475	254	-13	788	19	"M5B"	0.6679484	0	1.524875	1.25254	0.8004915	2.682232	3.061889	1.312533	1.302763	0.863846	1.749351	1.953084	0.00164848	0.005329957	0.2290383	NA	0.3647867	0.279	4.617	5.802	9.131	NA
"Sonchus oleraceus"	"Sino-Japanese"	3374	93	NA	0.38324	0.61676	0.7232	132.56	257	3732	50.803	1.491	257	0.449	24.643	0.186	251	0.434	0.2047645	-1.100306	-0.628664	-0.942897	-0.3927565	-0.199236	250	-10	830	18	"M2C"	0.8784979	0	1.918384	1.944301	1.236054	2.551281	2.835387	NA	NA	NA	NA	NA	0.002047209	0.09974004	0.9251463	NA	0.4910172	4.406	NA	42.602	0	NA
"Sorghum bicolor"	"Australian"	1437	163	NA	0.10054	0.89946	0.10977	124.1772	132	3566	12.485	0.095	132	0.179	14.456	0.116	178	0.257	-1.748541	0.3880236	-0.8681742	-0.484075	-1.059711	0.112763	337	178	922	96	"M5A"	0.7020656	0	2.002158	2.041655	1.44046	2.524551	2.662293	2.062766	2.127246	1.709506	2.339325	2.346632	0	0.2316066	0.3255664	NA	0.07601967	5.72	4.072	10.341	10.341	NA
"Sorghum bicolor"	"Nearctic"	1538	231	NA	0.10856	0.89144	0.30404	120.0732	214	3468	13.036	0.1	214	0.256	39.596	0.33	318	0.434	-1.78655	0.4111018	-0.7836202	-0.09977779	-0.7004477	-0.3308765	329	151	1101	106	"M5B"	0.07022494	4.677293e-13	1.924252	1.883571	1.360139	2.808115	3.131746	1.233546	1.231403	1.003709	1.513765	1.674941	0.4080231	0	0.4164217	NA	0.3785766	4.491	1.364	11.867	114.122	"M4B"
"Sorghum bicolor"	"Neotropical"	1265	76	NA	0.15325	0.84675	0.22476	207.7108	246	3524	31.831	0.227	246	0.315	31.519	0.152	230	0.289	-1.675432	0.139962	-1.551028	-1.208565	-1.507128	-0.9331621	311	173	1138	97	"M5B"	0.3136838	0	2.064847	2.19767	1.189919	2.78777	3.030377	2.924233	2.89671	2.737368	3.06038	3.206235	0.4412135	0.3355748	0.2755461	NA	0.3213092	3.834	1.537	1.614	226.999	NA
"Sorghum bicolor"	"Oriental"	1564	670	NA	0.0308	0.9692	0.18709	98.66927	194	3447	3.039	0.023	194	0.226	24.794	0.251	355	0.509	-1.797641	0.4278817	-2.154012	0.6012063	-1.950801	-0.008722454	362	178	815	90	"M2A"	0.8445017	0	1.646592	1.439041	0.9303529	2.51345	2.81917	NA	NA	NA	NA	NA	0.123364	0.8514057	0.6615465	NA	0.2566121	3.587	NA	3.566	0	NA
"Sorghum bicolor"	"Palearctic_West"	613	267	NA	0.72751	0.27249	0.78315	52.84474	156	3746	38.445	0.283	156	0.279	106.329	2.012	439	1.591	-1.406592	0.6229156	0.08518427	-0.9376212	-0.5222865	-0.1506394	324	178	534	89	"M2A"	0.965639	0	1.457547	1.477017	0.9230138	1.951175	2.125117	NA	NA	NA	NA	NA	0	0	0.1121192	NA	0.06301825	5.254	NA	14.816	0	NA
"Sorghum bicolor"	"Panamanian"	1025	69	NA	0.13031	0.86969	0.22215	191.194	186	3545	24.914	0.161	186	0.245	34.465	0.18	308	0.483	-1.623571	-0.04681879	-1.810839	-1.127772	-1.715861	-1.049099	366	125	1038	75	"M5A"	0.7603289	0	0.9961814	0.9838927	0.8230947	1.155645	1.293556	2.160102	2.119597	1.329448	3.125653	3.52007	0.1289381	0.1679239	0.6843089	NA	0.1318084	2.813	4.45	12.311	12.311	NA
"Sorghum halepense"	"Afrotropical"	93	75	NA	0.02151	0.97849	0.18045	87.07169	28	3424	1.873	0.012	28	0.032	29.147	0.335	478	1.109	-1.130319	0.5180868	-0.8202818	0.01403068	-1.6077	0.392593	296	132	636	90	"M2A"	0.9775398	0	2.110083	2.103402	1.795423	2.453611	2.609301	NA	NA	NA	NA	NA	0	0	0.01247309	NA	0.02035338	5.215	NA	22.521	0	NA
"Sorghum halepense"	"Australian"	84	270	NA	0.22111	0.77889	0.30194	66.36229	257	3756	14.673	0.124	257	0.468	35.728	0.538	229	0.397	-1.105525	0.5885582	-0.57803	-0.7520257	-1.019945	0.1154879	451	44	16	42	"M2A"	0.92713	0	1.935795	1.935734	1.297435	2.528464	2.906648	NA	NA	NA	NA	NA	0	0.04428051	0.8059613	NA	0.1180005	4.699	NA	7.146	0	NA
"Sorghum halepense"	"Nearctic"	90	720	NA	0.08636	0.91364	0.1137	104.4859	197	3530	9.023	0.062	197	0.254	16.668	0.16	284	0.413	-1.098072	0.5516783	-0.7611763	-0.116325	-0.09547428	-0.1345697	309	146	463	82	"M2A"	0.9421668	0	1.964541	1.88037	1.482993	2.776131	3.194774	NA	NA	NA	NA	NA	0	0.3710968	0.9200982	NA	0.1090582	4.075	NA	8.921	0	NA
"Sorghum halepense"	"Neotropical"	89	94	NA	0.24916	0.75084	0.10359	221.4964	202	3333	55.188	0.333	202	0.208	17.188	0.078	308	0.356	-1.092807	0.4463047	-1.056811	-0.7702033	-1.43102	-0.9409944	354	55	590	75	"M5B"	0.9205227	0	1.419333	1.458744	0.6431373	2.165497	2.492326	2.146797	2.001367	1.667822	2.778451	2.901498	0.003286051	0.001808744	0.3026532	NA	0.265484	5.006	0.43	14.836	3.369	NA
"Sorghum halepense"	"Oceanian"	8	6	NA	0.26525	0.73475	0.48552	199.141	110	3893	52.822	0.182	110	0.267	141.157	0.709	204	0.642	-2.313251	-1.818972	-1.743309	-2.415522	-1.865429	-2.707576	301	82	3142	100	"M5B"	0.8793475	0	1.600786	1.629526	1.125586	1.998249	2.149764	1.14515	1.117049	0.7742264	1.548046	1.758525	0.1978828	0.001364339	0.02785121	NA	0.7373004	1.164	5.087	19.836	1.784	NA
"Sorghum halepense"	"Oriental"	85	11	NA	0.39804	0.60196	0.9639	125.545	90	3471	49.971	0.332	90	0.108	145.073	1.156	708	3.278	-1.202998	0.5204272	-1.92313	-1.28601	-1.927968	-0.07203379	355	69	605	80	"M5B"	0.8897749	0	1.677799	1.464541	0.6382371	3.066581	3.381431	1.45442	0.9189647	0.4432142	3.071919	3.381431	0	0.2407578	0.6689658	NA	0.09569827	4.803	4.017	5.728	11.529	NA
