"species.name"	"region"	"native_occurences"	"naturalised_occurences"	"Dstat_overlap"	"expansion"	"stability"	"unfilling"	"total.occupancy"	"expansion.observed.cells"	"expansion.potential.cells"	"nnd"	"nnd.propn"	"nnd.observed.cells"	"nnd.observed.cells.propn"	"nnu"	"nnu.propn"	"nnu.observed.cells"	"nnu.observed.cells.propn"	"native_center_x"	"native_center_y"	"natur_center_x"	"natur_center_y"	"natur_poten_x"	"natur_poten_y"	"native_center_tmax"	"native_center_tmin"	"native_center_precip"	"circular_model"	"circ_rstat"	"circ_pstat"	"mean_exp_dist1"	"median_exp_dist1"	"ten_exp_dist1"	"ninety_exp_dist1"	"max_exp_dist1"	"mean_exp_dist2"	"median_exp_dist2"	"ten_exp_dist2"	"ninety_exp_dist2"	"max_exp_dist2"	"proportion_tmax"	"proportion_tmin"	"proportion_precip"	"proportion_cold"	"proportion_dry"	"CV"	"exp_dir1"	"exp_dir2"	"concentration_dir1"	"concentration_dir2"	"alt_circular_model"
"Polypogon monspeliensis"	"Panamanian"	673	7	0.251	0.13489	0.86511	0.73261	87.57494	21	2747	11.813	0.173	21	0.062	50.044	0.571	231	1.763	-0.451787051744955	-0.100254727987821	-0.981690048978479	0.628229746305495	-1.53881483457202	0.496581106132255	277	38	687	"M2A"	0.904881194944044	0	0.907295782510895	0.937958546744403	0.492072802519981	1.26562992000193	1.3588722286351	NA	NA	NA	NA	NA	0.000973751501314714	0.00357806271471995	0.0195121652858913	0.712650732657244	0.373073135889275	0.335188158652295	0.038	NA	5.557	0	NA
"Polypogon viridis"	"Afrotropical"	675	52	0.538	0.01045	0.98955	0.29088	46.75474	3	2840	0.489	0.01	3	0.012	14.816	0.317	144	1.346	-0.426370312590199	-0.207418697714747	-0.395193516945455	-0.366660174015407	-0.744575129107018	-0.691794234045373	294	0	679	"M5A"	0.795507063958322	0	0.589578808709083	0.62762046008281	0.293404634753682	0.838291918434225	0.94339344360408	0.804362521601767	0.812203991757167	0.398037392939481	1.20619103275751	1.45982020111803	0	0	0.107657762112948	0.708287456739969	0.169325194252425	0.330183484249023	6.211	1.062	6.959	6.959	NA
"Polypogon viridis"	"Australian"	667	73	0.709	0.04196	0.95804	0.04313	62.6244	28	2860	2.628	0.052	28	0.123	2.18	0.035	52	0.255	-0.431249941015794	-0.198536055323031	-0.52976065182574	-0.307974172500018	-0.753489643654986	-0.874378545473977	288	17	656	"M5B"	0.828365156051397	0	1.14055473283177	1.15239436343452	0.449748850479248	1.78541981094567	2.0416713206009	0.423016586961357	0.448732339240489	0.204098598024943	0.621018356021483	0.698727978308301	0.001933230013462	0.00195983686740872	0.167127777449588	0.695472391400062	0.0950973228535697	0.422951305779403	0.946	6.111	6.561	4.665	NA
"Polypogon viridis"	"Nearctic"	688	382	0.593	0.08516	0.91484	0.02609	61.77881	144	2777	5.261	0.098	144	0.463	1.402	0.023	66	0.17	-0.411967987796139	-0.194193907144436	-0.545737447517503	-0.567990529541227	-0.0632355896776665	-0.193013672470657	312	-52	759	"M5B"	0.704939942490491	0	0.818677706738901	0.850056319806734	0.384948694223275	1.23915160724502	1.36377823836154	0.98953632890107	1.00688669585443	0.487113886293001	1.48954758988551	1.80975961396204	0.73186527053635	0.427747450566436	0.189972571151383	0.00824648797563889	0.0297120353415798	0.62066694632401	2.456	4.032	2.639	6.512	NA
"Polypogon viridis"	"Neotropical"	687	31	0.547	0.10976	0.89024	0.11964	104.23691	47	2779	11.442	0.214	47	0.152	6.406	0.061	121	0.515	-0.411509244565751	-0.192822779255938	-0.44029283836641	-0.403063736091932	-0.395148826956718	-0.30990334324862	312	-52	759	"M4B"	0.0822516442165036	2.86489346175873e-130	0.633205689760823	0.633066801482383	0.30219489927216	0.953642210926412	1.0615404709995	0.747426139673707	0.779398649325246	0.324261096789491	1.16559634519578	1.27081403191778	0.235662342863453	0.085273851499657	0.255132887242421	0.20470467973794	0.226589504625465	0.921620579767703	1.366	4.508	1.172	12.811	"M5B"
"Polypogon viridis"	"Palearctic_West"	688	81	0.153	0.00513	0.99487	0.87406	13.55578	1	2777	0.07	0.001	1	0.003	46.98	3.466	276	7.667	-0.411967987796139	-0.194193907144436	-0.0101024796178077	0.414709546675638	0.0736590875005953	-0.0383957954636947	312	-52	759	"M2A"	0.967843509497487	0	0.596078501190064	0.578426938155583	0.276205407916133	0.96069593671185	1.11552071228503	NA	NA	NA	NA	NA	0.00607716816695652	0.0145926988757929	0.920337085060395	0.0435538430857661	0	0.114453548902899	1.783	NA	15.812	0	NA
"Polypogon viridis"	"Panamanian"	603	15	0.106	0.63236	0.36764	0.33455	189.73511	237	2875	119.982	2.51	237	1.113	15.989	0.084	104	0.301	-0.425047364729675	-0.133109670742498	-1.1645408790425	0.989717916779474	-0.681279110062693	0.237988714649062	276	37	657	"M5B"	0.379642961015707	0	0.517817531559558	0.530709619538078	0.265865116766536	0.75408146511883	0.828124429888257	0.614270361077942	0.645182563132894	0.283409862956676	0.896214085841818	0.966892798071299	0.0898897789807042	0.0288834724159928	0.144528474010124	0.36041666266167	0.389247779388932	0.803829594459989	5.417	1.226	1.76	4.88	NA
"Poncirus trifoliata"	"Australian"	46	7	0.564	0.1909	0.8091	0.374	41.51707	24	2982	7.926	0.211	24	0.226	14.057	0.339	51	0.646	-0.962716367613796	0.221024734589525	-0.680209796483766	-0.0226887405892972	-0.705731292681691	-0.0744211006967392	297	81	1053	"M2C"	0.438520486303697	0	0.410543062615825	0.436249024757451	0.19054316708919	0.583038706236066	0.71271840822553	NA	NA	NA	NA	NA	0.169919849134129	0.252226538458407	0.536059364348205	0.176001381379078	0.118573657387897	0.867547475876663	1.987	NA	2.487	0	NA
"Poncirus trifoliata"	"Nearctic"	47	35	0.657	0.13972	0.86028	0.14918	51.59866	25	2976	7.209	0.182	25	0.223	5.901	0.114	32	0.305	-0.947379013816323	0.207585255024559	-0.933259662219334	0.194908303865271	-0.826740535270064	0.125519765428836	327	-1	1167	"M5A"	0.334396424178078	0	0.404192477796689	0.421386466100235	0.216714478568209	0.563116827592961	0.608715098059426	0.547504805421933	0.55623166199211	0.28978205506903	0.782559178984426	0.869257015287303	0.24754129799599	0.347892034965045	0.475871384955749	0.109178930949214	0.171649771793782	0.813548755941584	5.308	2.429	1.908	1.908	NA
"Poncirus trifoliata"	"Palearctic_West"	41	13	0.143	0.81316	0.18684	0.70802	38.35308	67	3002	31.187	1.067	67	0.779	20.695	0.54	64	0.719	-0.874568035555283	0.147133802881038	-0.155440951968996	0.177868870195456	-0.508540619623834	-0.137200327602083	283	103	933	"M5B"	0.239742552612161	1.72873848281267e-302	0.26861463260678	0.249022807696001	0.16275436047357	0.38931041710432	0.406121590486998	0.228169532067317	0.248956770518636	0.113725667513238	0.321826158170076	0.33133153825218	0.153688113675966	0.17004061170542	0.404451224921852	0.167002327802326	0.184960823622506	0.931269522683624	1.902	5.925	39.567	0.209	NA
"Poncirus trifoliata"	"Sino-Japanese"	47	8	0.128	0.29115	0.70885	0.91264	10.23017	8	2976	2.979	0.075	8	0.071	36.102	3.529	98	4.455	-0.947379013816323	0.207585255024559	-1.05549981561261	0.798579852475102	-0.9507684603507	0.270328969502426	327	-1	1167	"M2A"	0.968108621148877	0	0.451287321240918	0.469955331534979	0.251959586313897	0.627205590633927	0.677071957113285	NA	NA	NA	NA	NA	0	0	0.800722772274094	0.0322390270252808	0	0.0439002545024029	1.725	NA	15.941	0	NA
"Pontederia cordata"	"Australian"	500	8	0.25	0	1	0.63728	45.60326	0	2635	0	0	0	0	56.151	1.231	360	3.871	-0.926574459109953	0.419494816650861	-0.616553613603264	0.172458923478189	-0.895018087037861	-0.322813149358405	282	83	1141	"M5A"	0.741920244792763	0	0.749312805081885	0.74346164769296	0.368691524121338	1.07875068230331	1.41648601252473	0.65505424680139	0.661766840155025	0.354392520409054	0.944969408997471	1.03582661234469	0	0	0.455397539397456	0.518163347123568	0.0188417151689897	0.219903581392787	1.677	6.283	7.334	7.334	NA
"Pontederia cordata"	"Palearctic_West"	300	77	0.417	0	1	0.50982	13.37336	0	2754	0	0	0	0	44.22	3.307	258	3.395	-0.424256567880216	0.434025998189489	-0.052436502335169	0.323599200684821	0.11840459930856	0.0725365737743084	238	56	939	"M5B"	0.880626917995856	0	0.671102995384598	0.623611497499888	0.29914954273564	1.14079697107091	1.35126858975327	0.519907771710594	0.534050508318893	0.22805545302784	0.789916368368056	1.04726886379656	0.0989434020910425	0.18736734057165	0.877192038977101	0.0175581686860947	0.00346351205009056	0.441174533258267	1.936	3.169	12.563	4.13	NA
"Populus alba"	"Afrotropical"	1566	10	0.354	0	1	0.5291	33.3628	0	2866	0	0	0	0	14.326	0.429	163	2.763	-0.156898182405125	0.0468777930681597	-0.412866661211575	0.0664690096526117	-0.765683265999018	-0.484967611210293	250	7	669	"M2A"	0.949467227870247	0	0.751531138991668	0.740754117465238	0.373838051332677	1.10615158726468	1.28220856063919	NA	NA	NA	NA	NA	0	0	0.0503321091611176	0.908117217997981	0	0.0851578864698525	0.94	NA	10.167	0	NA
"Populus alba"	"Australian"	1570	86	0.374	0.13722	0.86278	0.08068	58.04194	48	2879	7.965	0.293	48	0.23	2.19	0.038	70	0.374	-0.155102539673457	0.0508322408819511	-0.495570320022714	0.207335076270652	-0.678493881659099	-0.670131586047663	247	13	662	"M2A"	0.910644390492173	0	1.05718125256481	1.08661606533412	0.466183877056682	1.57721065139356	1.9154872241157	NA	NA	NA	NA	NA	0.000195242203762515	0.000798524054977456	0.271616025318959	0.670144063192237	0.0022181101441503	0.189936075579012	1.104	NA	5.892	0	NA
"Populus alba"	"Nearctic"	1579	170	0.394	0.16552	0.83448	0.00584	93.76704	122	2847	15.52	0.565	122	0.506	0.16	0.002	26	0.077	-0.153887100258691	0.0527022076117414	-0.333484795626669	0.152952324383119	-0.293724372585382	-0.110744067729724	247	13	662	"M5B"	0.558750978625121	0	0.685349050038816	0.714319616999831	0.319992490238429	0.998305932740509	1.1385160361836	0.873035903396839	0.890726717106778	0.384408592867423	1.28866071212814	1.5865201166021	0.136041767723302	0.131998980075409	0.544253540799475	0.164979385841039	0.0911041236593694	0.83125133023597	3.907	1.633	0.693	8.497	NA
"Populus alba"	"Palearctic_West"	1578	643	0.365	0.04763	0.95237	0.3533	21.21219	33	2850	1.01	0.037	33	0.139	9.685	0.457	162	1.486	-0.15326253316054	0.052654665185932	0.0671362980188064	0.505416281929776	-0.0155273728416902	0.0034745352991427	247	13	662	"M2A"	0.943374286998817	0	0.760352557828576	0.772934963436721	0.344639006382004	1.16666686171006	1.42697598073165	NA	NA	NA	NA	NA	0.00258012039373941	0.0035741349078441	0.668309110111174	0.245898679133147	0.00685322012968646	0.290059615502381	1.489	NA	9.105	0	NA
"Populus deltoides"	"Afrotropical"	624	8	0.194	0	1	0.80246	14.93114	0	2827	0	0	0	0	46.165	3.092	241	12.05	-0.346921134162773	-0.30459256492686	-0.423182332833402	-0.341002030456945	-0.886130308061388	-0.291613718757917	317	-68	692	"M2A"	0.924185497225795	0	0.517554061975233	0.525783875263336	0.354021842301922	0.661916871218452	0.672509419609233	NA	NA	NA	NA	NA	0	0	0	0.709387235028229	0.367684779431264	0.104522581503668	0.017	NA	6.882	0	NA
"Populus deltoides"	"Palearctic_West"	678	134	0.414	0.05595	0.94405	0.45002	36.00006	22	2822	2.014	0.031	22	0.083	29.173	0.81	148	1.057	-0.274349455860787	-0.314329168452237	-0.202503374827105	0.161353862828792	0.0902070444138669	-0.0904520389369522	252	84	406	"M5B"	0.73645173563336	0	0.648072645197094	0.677377234910801	0.311628505661148	0.961064842779606	1.04722381304627	0.728023946502533	0.734979805237364	0.340036050706359	1.12527758314565	1.32562349973773	0.337796246247288	0.542562061603244	0.651617053424108	0.0177510733296409	0.00234383061204896	0.434891347232403	2.297	3.678	4.138	18.363	NA
"Populus nigra"	"Australian"	1839	83	0.468	0.07657	0.92343	0.02824	55.20478	35	2863	4.227	0.161	35	0.156	0.74	0.013	53	0.256	-0.152545205278475	0.0961629198233286	-0.510605867609553	0.106668744505252	-0.643011868919124	-0.544051640975868	253	-10	725	"M5B"	0.849003267199887	0	1.04069239104928	1.064200275271	0.486556762295237	1.57703782640862	1.85716099585586	0.942268205172552	0.973842803261284	0.376698664188898	1.5101822944049	1.85716099585586	0.00290474017587429	0.0042324019989584	0.265957327357976	0.692513526935207	0.0054101751666457	0.387976528659449	1.236	0.441	4.34	98.092	NA
"Populus nigra"	"Nearctic"	1860	59	0.517	0.12416	0.87584	0.01708	89.44963	56	2820	11.106	0.414	56	0.209	0.458	0.005	74	0.296	-0.147294349522978	0.100059806848166	-0.329945867383895	-0.0923721192557408	-0.115606628951227	-0.0481668519503871	245	10	691	"M5B"	0.558055228157862	0	0.76425090542205	0.767038285678834	0.366405216556043	1.15404008054452	1.28934771710368	0.790713170076599	0.82304074876863	0.392358601706894	1.16062694326285	1.36536202331823	0.278836177364159	0.224565990393887	0.609702707962532	0.0575343189970098	0.0376313621001406	0.733907722654186	3.763	1.889	1.79	10.502	NA
"Populus nigra"	"Palearctic_West"	1858	409	0.417	0.01878	0.98122	0.37547	19.14458	16	2823	0.36	0.013	16	0.06	10.035	0.524	180	1.782	-0.146881288201542	0.0998189742702611	0.0787444480228525	0.471346454404958	0.0674095016779497	0.0407605258466127	297	-127	906	"M2C"	0.930224974411188	0	0.808434828917744	0.800872785506651	0.343759092665095	1.27073770715519	1.44938787411005	NA	NA	NA	NA	NA	0.0034650294923172	0.0145557442998735	0.799753528991732	0.117832126777673	0.0124099243936764	0.315693972150339	1.678	NA	10.524	0	NA
"Populus nigra"	"Sino-Japanese"	1858	7	0.064	0.65082	0.34918	0.97453	65.85319	69	2821	42.859	1.602	69	0.258	26.071	0.396	227	2.083	-0.146869026993899	0.101164288282527	-0.979156842009806	0.867961036697795	-0.407786190668582	0.140460669957206	245	10	691	"M2A"	0.929753944653651	0	0.730269495722867	0.704031499262004	0.459923562823287	0.995324592585699	1.2763307113047	NA	NA	NA	NA	NA	0.0319288766605817	0.134920842155424	0.97737037312821	0	0	0.118865232503967	2	NA	7.401	0	NA
"Portulacaria afra"	"Australian"	40	9	0.461	0.25225	0.74775	0.41292	33.7401	18	2977	8.511	0.229	18	0.162	15.368	0.455	63	0.955	-0.541320223319357	-0.355581894275274	-0.616471739720041	-0.765629966211373	-0.645657184900396	-0.575253625566881	300	37	591	"M5A"	0.367759255083069	2.81863118444354e-226	0.642247152358644	0.791513779731958	0.162718308994458	1.04494006052221	1.10281498507773	0.42106672645393	0.425350954539997	0.244123286900799	0.575974355415892	0.655056300697036	0.0239809915568189	0.0180531989122661	0.303634898671676	0.106219729530579	0.563707998318575	0.831867296466145	1.822	5.514	5.971	5.971	NA
"Potamogeton crispus"	"Australian"	1997	31	0.271	0.0057	0.9943	0.42176	34.37754	2	2591	0.196	0.005	2	0.004	16.754	0.487	398	3.941	-0.202235697047635	0.275608722856986	-0.418876186600553	0.638661971223021	-0.892568147169043	-0.849347975532744	262	-45	900	"M2A"	0.967349724078866	0	1.64014456950893	1.62267346455609	1.15355725698245	2.15181616546142	2.3221102409027	NA	NA	NA	NA	NA	0	0	0.25749579221947	0.527555056562762	0	0.0334277202084896	1.258	NA	15.577	0	NA
"Potamogeton crispus"	"Nearctic"	2030	224	0.453	0.0846	0.9154	0.07527	113.56026	91	2558	9.607	0.234	91	0.172	3.084	0.027	210	0.511	-0.202040966278962	0.283751722384401	-0.434857471193143	-0.160294307238135	-0.157824579605613	-0.0185174932951592	279	-92	980	"M5B"	0.499064627436783	0	1.03062798620021	1.07106459265946	0.493115115601689	1.51722607030418	1.79862298287127	0.971165317766323	0.997496020085996	0.431144907205532	1.45247565992002	1.66558524416111	0.343391025451353	0.309674260789894	0.53800870282303	0.0528073052197829	0.047158277112011	0.646057154917171	3.698	1.966	1.458	11.481	NA
"Potentilla argentea"	"Australian"	1956	8	0.383	0	1	0.37542	15.76513	0	2886	0	0	0	0	8.735	0.554	176	6.769	0.0670904467420625	0.265746850075258	0.0690476973307429	0.22295396778107	-0.511968932459155	-0.352560310353892	213	11	671	"M2A"	0.967762915133519	0	0.86596844487422	0.837867117224487	0.610468761837515	1.06312460769025	1.56506853952315	NA	NA	NA	NA	NA	0	0	0	1	0	0.0361563135736497	0.54	NA	15.773	0	NA
"Potentilla argentea"	"Nearctic"	2409	131	0.405	0.08214	0.91786	0.04955	65.87515	52	2741	5.411	0.176	52	0.15	1.526	0.023	155	0.635	0.169720360463141	0.311083838419658	0.0399177676454255	0.303018886844792	0.437577303415064	0.217552477634381	216	-30	710	"M5B"	0.760714016547451	0	0.762138358307134	0.786088736832683	0.375556397868773	1.1053315419651	1.27028883569352	0.812827928917829	0.85213016578244	0.377832067213564	1.17478564102295	1.38863374889457	0.225162184036595	0.553470103681352	0.751209456696641	0.0255512428283703	0.034913509520407	0.650491331631318	3.881	2.519	1.911	5.063	NA
"Potentilla pensylvanica"	"Palearctic_West"	253	23	0.104	0.23992	0.76008	0.90706	27.45072	28	2728	6.586	0.064	28	0.078	93.952	3.423	303	3.565	0.892191666171395	-0.0818848259484126	-0.155011338519455	-0.0931130808820319	0.899764872054987	0.135465125171576	241	-240	465	"M2A"	0.891323246761733	0	1.07795276131696	1.05689221744234	0.824398136982608	1.35799304928207	1.57025850236712	NA	NA	NA	NA	NA	0.721095288692494	0.936737636667316	0.307151339556277	0	0	0.101519309649647	3.242	NA	4.913	0	NA
"Potentilla recta"	"Australian"	567	58	0.408	0.14685	0.85315	0.09194	57.52206	41	2926	8.447	0.458	41	0.253	1.695	0.029	56	0.381	-0.19026487419363	0.133251744438647	-0.332441432236751	0.268251357894745	-0.576554318980418	-0.419843429547056	250	3	739	"M5A"	0.897697205870938	0	0.901547882911501	0.941184545620846	0.39943020424992	1.35978998121871	1.51955003438323	0.878562364990718	0.91094150082041	0.356696145923846	1.34761659948775	1.51955003438323	0.00148875139385862	0.00124303657694605	0.0925215661822597	0.867357772403106	0.00116590480829718	0.202756066927189	1.592	0.643	7.265	7.265	NA
"Potentilla recta"	"Nearctic"	585	312	0.497	0.12927	0.87073	0.04195	48.68293	94	2871	6.293	0.302	94	0.433	0.874	0.018	54	0.21	-0.175005327267837	0.162409451784635	-0.262136055242265	0.189713195816191	-0.0894372523056748	-0.0197132709982489	286	-99	912	"M5B"	0.544898803619854	0	0.564642997889128	0.585030492021863	0.275207489354473	0.868155938026436	0.975287063200981	0.792150844271271	0.803299250886149	0.389096469364615	1.1879541257767	1.46034293735232	0.266404320900123	0.317968462731919	0.518834260802274	0.150799392663214	0.0418232289767759	0.771048632394457	2.781	1.633	1.1	8.468	NA
"Potentilla recta"	"Palearctic_West"	585	1049	0.308	0.01789	0.98211	0.38731	12.97437	22	2871	0.232	0.011	22	0.101	8.065	0.622	141	1.439	-0.175005327267837	0.162409451784635	0.109065154283103	0.259941045962732	0.0944726207193256	0.0483335180555327	286	-99	912	"M2C"	0.757722297790106	0	0.690462879119332	0.696925946735948	0.308135926174019	1.09748485333896	1.54579347077743	NA	NA	NA	NA	NA	0.0251091049010697	0.0780604884456322	0.731171623166186	0.152582115094752	0.033358548466515	0.468962113227481	1.756	NA	13.636	0	NA
"Potentilla rivalis"	"Palearctic_West"	177	14	0.059	0.36348	0.63652	0.95469	16.46894	18	2820	5.986	0.099	18	0.067	57.655	3.501	250	6.944	-0.0456898572900111	-0.438269813775804	-0.01978471784584	0.528092909333877	0.249351651210453	-0.0633026876300906	304	-98	514	"M2A"	0.971107285845243	0	0.497048729340012	0.498622211210674	0.316747972345204	0.660872796632122	0.746624038505945	NA	NA	NA	NA	NA	0	0.182199092260383	1	0	0	0.0461665417342765	2.168	NA	17.567	0	NA
"Prunus lusitanica"	"Australian"	81	23	0.714	0.01419	0.98581	0.34079	38.86216	3	2911	0.551	0.01	3	0.017	18.647	0.48	92	1.045	-0.465770503700244	0.0263276455449499	-0.396087748598941	0.355702500275721	-0.648099887229174	-0.58232476917365	277	23	788	"M2A"	0.952561500821965	0	1.02750041546771	1.08394786070436	0.557978072766666	1.48430943638495	1.61767207637035	NA	NA	NA	NA	NA	0	0	0.337064672499662	0.568797299387965	0	0.0473209019683762	1.262	NA	10.81	0	NA
"Prunus lusitanica"	"Nearctic"	81	18	0.542	0.08428	0.91572	0.42426	50.55679	11	2911	4.261	0.078	11	0.062	23.214	0.459	91	0.938	-0.465770503700244	0.0263276455449499	-0.521374710598352	0.505997733864554	-0.438857241282186	-0.128942399867012	277	23	788	"M5B"	0.911679656865134	0	0.756934081606429	0.773418069343986	0.371514891521802	1.10419252488878	1.24215682750784	0.734997800242321	0.729515127515874	0.586130653321059	0.877006405250089	0.935835111748936	0.0289629741797113	0.010977574965605	0.845504155979175	0.0743366318254867	0	0.394239160681831	1.693	4.063	9.121	11.69	NA
"Prunus lusitanica"	"Palearctic_West"	82	250	0.123	0.17953	0.82047	0.81186	14.89956	30	2893	2.675	0.045	30	0.154	48.193	3.235	154	2.169	-0.467561311148899	0.0239846152529398	0.0168943368886834	0.520772692973583	-0.169092798645687	-0.0563993040576564	293	-17	850	"M2A"	0.95451096211826	0	0.641366876784149	0.638807438487738	0.297928780233882	0.980980460823346	1.1468089163541	NA	NA	NA	NA	NA	0	0	0.366588778559267	0.418905671075882	0.000462840887885847	0.124335874362098	1.326	NA	11.261	0	NA
"Prunus serotina"	"Palearctic_West"	635	944	0.238	0	1	0.62103	14.14411	0	2718	0	0	0	0	40.104	2.835	290	3.625	-0.470279504066271	0.120319135690809	0.0519513746019872	0.224256164451788	0.0716347038104933	-0.00261786894007676	311	-78	1004	"M2C"	0.731486272798529	0	0.684375926127822	0.651616636909686	0.300213380754436	1.099094527	1.33537938769221	NA	NA	NA	NA	NA	0.054105788467411	0.123039738734707	0.728448251739021	0.130616675483001	0.0648322996147952	0.416368921308797	1.786	NA	5.726	0	NA
"Prunus virginiana"	"Palearctic_West"	927	84	0.295	0	1	0.62767	25.61238	0	2646	0	0	0	0	52.544	2.052	357	4.2	-0.0151676964375966	-0.0655342525205354	0.0682227854424286	0.228899744479312	0.298110020934533	0.0327220682332855	265	-56	634	"M2A"	0.816415098339451	0	0.722742209992182	0.678773264782383	0.342257768638174	1.25466793480472	1.58918931302283	NA	NA	NA	NA	NA	0.145000594146989	0.535951500978569	0.825982396985949	0.0411115314736097	0.0196373193184846	0.466180991393103	2.394	NA	3.09	0	NA
"Pseudotsuga menziesii"	"Australian"	390	35	0.484	0	1	0.42638	90.23186	0	2584	0	0	0	0	56.546	0.627	316	1.681	-0.366257959991314	0.291648271188873	-0.324687097402754	0.824619306265314	-0.730845348040782	-0.655619687107872	290	-76	1039	"M2A"	0.951615050751231	0	1.71859258633903	1.70313516380803	0.779601626616649	2.66465355907635	3.27948121386272	NA	NA	NA	NA	NA	0	0	0.329296498565911	0.57883828841569	0	0.042855481520379	1.23	NA	10.605	0	NA
"Pseudotsuga menziesii"	"Palearctic_West"	506	1321	0.292	0.00289	0.99711	0.49456	19.87098	14	2617	0.058	0	14	0.03	57.877	2.913	301	1.636	-0.126972925892301	0.053445776466634	-0.0050245172346248	0.358014829372151	0.256915231806084	0.0192376928668365	270	-53	755	"M5B"	0.910084252373406	0	0.770665455577442	0.772603936327153	0.366174772268509	1.19543963372516	1.44404301162446	1.13004709624047	1.04082470492518	0.448573711282965	1.98775584455901	2.85524800525349	0.0731536714968706	0.196567197718913	0.939797225043081	0.00758852007888567	0.00171819619542517	0.347632859239274	2.888	1.882	4.151	12.755	NA
"Psidium cattleianum"	"Australian"	124	22	0.664	0.00726	0.99274	0.32379	48.21993	2	2810	0.35	0.006	2	0.007	18.179	0.377	169	1.523	-1.32356497986987	0.797044999306157	-1.21466721950614	0.958084997129354	-1.18567218702754	0.181949360288317	290	119	1492	"M2A"	0.961344732546872	0	0.955134671550964	0.98928718305018	0.454425540450356	1.41423755387889	1.65822389677043	NA	NA	NA	NA	NA	0	0	0.882940780038922	0.0770868939787703	0	0.124237085131481	1.739	NA	13.201	0	NA
"Psidium cattleianum"	"Madagascan"	120	8	0.566	0.12746	0.87254	0.39979	74.71349	15	2832	9.523	0.182	15	0.059	20.945	0.28	171	1.71	-1.32486746084052	0.775670698192105	-1.47744472704709	1.25809705234849	-1.48379451882359	0.619747414220034	299	96	1516	"M2A"	0.903893334401621	0	0.684725207638954	0.701147227994686	0.325575224975309	0.953016260665661	1.62117862405317	NA	NA	NA	NA	NA	0	0.00157359820219025	0.271567279573528	0.611883462235847	0.0100333754576448	0.254055056354194	1.238	NA	5.504	0	NA
"Psidium cattleianum"	"Nearctic"	124	17	0.223	0.46083	0.53917	0	271.16375	517	2815	124.96	2.28	517	1.894	0	0	0	0	-1.31324580354053	0.805538029551146	-1.35962339501484	0.610115174230048	-1.03393710815712	0.231487702222783	312	56	1593	"M2A"	0.940001292316609	0	1.25502392249699	1.26618325293739	0.555763431426332	1.89558465286662	2.4917624114656	NA	NA	NA	NA	NA	0.0236041821677578	0.174934049873614	0.966938758642237	0.0075064198115994	0.00202082130518066	0.421521744305573	2.131	NA	8.611	0	NA
"Psidium cattleianum"	"Oceanian"	97	10	0.462	0.27448	0.72552	0.00459	224.69314	236	2801	61.674	0.957	236	0.822	0.296	0.001	7	0.014	-1.43437017843861	0.877317410631412	-1.407929337588	1.12548347362167	-2.02949179499458	1.52387281929464	335	19	1751	"M2A"	0.862978421487571	0	1.0114350468918	1.04497761454331	0.464097032929548	1.55070063136083	1.83278534321285	NA	NA	NA	NA	NA	0.00406497818871917	0.00275517770322817	0.00341194789336674	0.364537262718672	0.716179365957446	0.556917870081354	5.806	NA	3.986	0	NA
"Psidium guajava"	"Afrotropical"	690	85	0.437	0.00803	0.99197	0.06403	152.59037	16	2225	1.225	0.009	16	0.019	9.059	0.059	320	0.572	-1.69395716164421	0.789400737636077	-1.43009429867063	0.364359390653539	-1.35588442998776	-0.196569870075261	308	174	1586	"M2B"	0.817435777938347	0	1.78713086521273	1.69729139755537	0.739165851501454	2.90894040070074	3.55438285148835	NA	NA	NA	NA	NA	0.0702198678445315	0.22283997441479	0.829696144933777	0.0959053758068304	0.00688367624940838	0.509685580505763	1.863	NA	104.553	0	NA
"Psidium guajava"	"Australian"	558	42	0.479	0	1	0.31379	68.03785	0	2509	0	0	0	0	30.15	0.443	397	2.181	-1.47927550378751	0.478079872593498	-1.29764515053277	0.57825645608023	-0.96963769621907	-0.784548474764932	319	129	1378	"M2A"	0.990100591490185	0	1.52295982769594	1.55307881585192	0.65337571195881	2.35994684200181	2.87105008341717	NA	NA	NA	NA	NA	0	0.000383735049013081	0.990807665066617	0.00246310597851968	0	0.0389957465915901	1.855	NA	50.762	0	NA
"Psidium guajava"	"Nearctic"	651	14	0.2	0.18942	0.81058	0.25886	374.37757	108	2349	70.915	0.571	108	0.146	32.135	0.086	294	0.532	-1.61095894918295	0.681073584289764	-1.53343925087124	1.29773373185571	-0.508437604221566	-0.108044118277693	306	171	1488	"M2A"	0.985683115412524	0	2.01003499837407	2.07163079247148	0.626808257282394	3.18592417639632	4.15642838191457	NA	NA	NA	NA	NA	0.00473786540654459	0.0434818491214121	0.994820112944663	7.46860966822229e-05	0.000507062425798184	0.413470411828182	2.193	NA	35.179	0	NA
